10.36,0.40176
10.368,0.40078
10.376,0.40078
10.384,0.40176
10.392,0.40078
10.4,0.3998
10.408,0.39785
10.416,0.39589
10.424,0.39394
10.432,0.39198
10.44,0.39198
10.448,0.39296
10.456,0.39589
10.464,0.40274
10.472,0.41056
10.48,0.42033
10.488,0.43304
10.496,0.44966
10.504,0.46823
10.512,0.4868
10.52,0.5044
10.528,0.52004
10.536,0.53372
10.544,0.54545
10.552,0.55425
10.56,0.56207
10.568,0.56696
10.576,0.56989
10.584,0.57087
10.592,0.57185
10.6,0.57185
10.608,0.56989
10.616,0.56696
10.624,0.56109
10.632,0.55425
10.64,0.5435
10.648,0.53177
10.656,0.52004
10.664,0.50733
10.672,0.49853
10.68,0.49267
10.688,0.4868
10.696,0.48192
10.704,0.47801
10.712,0.47605
10.72,0.47507
10.728,0.47312
10.736,0.47019
10.744,0.46823
10.752,0.46432
10.76,0.46041
10.768,0.4565
10.776,0.45259
10.784,0.44868
10.792,0.44379
10.8,0.43988
10.808,0.435
10.816,0.43011
10.824,0.4262
10.832,0.42229
10.84,0.41935
10.848,0.41642
10.856,0.41447
10.864,0.41153
10.872,0.40958
10.88,0.4086
10.888,0.40665
10.896,0.40371
10.904,0.40274
10.912,0.40176
10.92,0.40078
10.928,0.40078
10.936,0.40078
10.944,0.40176
10.952,0.40078
10.96,0.40078
10.968,0.40078
10.976,0.3998
10.984,0.39883
10.992,0.39785
11,0.39785
11.008,0.39687
11.016,0.39687
11.024,0.39687
11.032,0.39589
11.04,0.39492
11.048,0.39394
11.056,0.39296
11.064,0.39198
11.072,0.39296
11.08,0.39589
11.088,0.40078
11.096,0.40958
11.104,0.42229
11.112,0.43891
11.12,0.45943
11.128,0.48192
11.136,0.50342
11.144,0.52493
11.152,0.5435
11.16,0.55914
11.168,0.56891
11.176,0.57576
11.184,0.58065
11.192,0.58358
11.2,0.58553
11.208,0.58651
11.216,0.58553
11.224,0.58358
11.232,0.58162
11.24,0.57869
11.248,0.57576
11.256,0.57185
11.264,0.56598
11.272,0.56012
11.28,0.55327
11.288,0.5435
11.296,0.53177
11.304,0.52004
11.312,0.51026
11.32,0.50244
11.328,0.4956
11.336,0.49169
11.344,0.48974
11.352,0.4868
11.36,0.48485
11.368,0.48387
11.376,0.48192
11.384,0.48094
11.392,0.47801
11.4,0.4741
11.408,0.47116
11.416,0.46725
11.424,0.46334
11.432,0.46041
11.44,0.4565
11.448,0.45161
11.456,0.4477
11.464,0.44282
11.472,0.43793
11.48,0.43402
11.488,0.43011
11.496,0.42522
11.504,0.42326
11.512,0.42131
11.52,0.42131
11.528,0.42033
11.536,0.42033
11.544,0.41935
11.552,0.41838
11.56,0.41838
11.568,0.41838
11.576,0.41838
11.584,0.41838
11.592,0.41935
11.6,0.41935
11.608,0.41935
11.616,0.41935
11.624,0.41935
11.632,0.41838
11.64,0.4174
11.648,0.41642
11.656,0.41447
11.664,0.41349
11.672,0.41153
11.68,0.41153
11.688,0.41056
11.696,0.41153
11.704,0.41349
11.712,0.4174
11.72,0.42424
11.728,0.43402
11.736,0.4477
11.744,0.46628
11.752,0.48778
11.76,0.50929
11.768,0.52786
11.776,0.54252
11.784,0.55718
11.792,0.56989
11.8,0.57967
11.808,0.58847
11.816,0.59531
11.824,0.6002
11.832,0.60215
11.84,0.60313
11.848,0.60411
11.856,0.60411
11.864,0.60313
11.872,0.60117
11.88,0.59824
11.888,0.59335
11.896,0.58651
11.904,0.57674
11.912,0.56598
11.92,0.55523
11.928,0.54252
11.936,0.53079
11.944,0.52004
11.952,0.51026
11.96,0.50342
11.968,0.49951
11.976,0.4956
11.984,0.49267
11.992,0.48974
12,0.4868
12.008,0.48387
12.016,0.48094
12.024,0.47898
12.032,0.47507
12.04,0.47214
12.048,0.46921
12.056,0.4653
12.064,0.46139
12.072,0.45846
12.08,0.45552
12.088,0.45161
12.096,0.44868
12.104,0.44477
12.112,0.43988
12.12,0.435
12.128,0.43011
12.136,0.4262
12.144,0.42229
12.152,0.41935
12.16,0.4174
12.168,0.4174
12.176,0.41838
12.184,0.41935
12.192,0.41935
12.2,0.42033
12.208,0.41935
12.216,0.41838
12.224,0.41642
12.232,0.41349
12.24,0.41153
12.248,0.40958
12.256,0.40665
12.264,0.40469
12.272,0.40371
12.28,0.40371
12.288,0.40274
12.296,0.40274
12.304,0.40274
12.312,0.40274
12.32,0.40176
12.328,0.40078
12.336,0.40176
12.344,0.40274
12.352,0.40665
12.36,0.41349
12.368,0.42131
12.376,0.43206
12.384,0.44673
12.392,0.4653
12.4,0.48583
12.408,0.50538
12.416,0.52493
12.424,0.54154
12.432,0.55523
12.44,0.56598
12.448,0.57283
12.456,0.57576
12.464,0.57674
